,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
885,kaxcode,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
886,trevorbaca,Bot,0.753,83,83,2,2,0.111,25.759,0.028,137.386,0.957,4.611,3.0,0.437,1.75,1.056,1.0,0.236,0.05,1.456,2.097,0.0,1.713,0.0,12.595,0.0,35.975,0.001,165.572,0.95,0.34,29.623,0.204,58.968,0.748,29.799,41.5,41.5,55.861,0.476,39.5
887,MichaelArestad,Unknown,-,9,8,6,3,1.0,169.78,188.603,193.4,0.56,2.667,2.0,0.333,2.0,2.0,2.0,1.0,0.222,2.667,2.082,2.0,222.549,288.258,198.046,189.694,260.408,260.408,368.126,0.5,260.304,198.077,189.689,195.342,0.487,216.658,1.333,1.0,0.516,0.167,0.75
888,0xfe,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
889,annatisch,Human,0.835,100,80,7,2,0.667,15.474,0.08,38.507,0.864,26.667,8.0,0.583,35.0,3.667,3.0,3.055,0.364,10.0,18.547,5.0,98.487,0.444,243.189,30.114,62.077,48.528,56.08,0.465,81.488,25.375,13.719,33.821,0.652,42.139,11.429,4.0,23.67,0.718,3.0
890,AlexWayfer,Human,0.953,100,81,12,11,0.611,10.659,0.018,46.105,0.941,4.5,3.5,0.408,5.0,2.611,2.0,1.944,0.368,2.455,2.501,1.0,0.564,0.0,3.011,0.016,26.065,0.072,70.72,0.866,9.586,6.818,0.014,25.75,0.934,0.063,6.75,5.0,6.032,0.462,9.0
891,vicroms,Human,0.855,100,78,9,2,0.5,5.909,0.015,18.761,0.914,19.5,18.0,0.385,26.0,3.0,2.5,2.16,0.333,4.875,8.531,2.25,10.668,0.0,26.28,0.243,18.953,2.259,29.324,0.711,26.123,16.124,0.46,28.644,0.772,18.501,8.667,7.0,8.246,0.481,8.0
892,yupwei68,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
893,janeeisenstein,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
894,jjazzboss,Human,0.902,100,98,10,1,0.333,6.449,0.038,19.485,0.885,32.667,26.0,0.463,34.0,4.333,2.0,4.933,0.462,6.125,7.411,3.25,20.031,0.128,46.604,6.998,20.336,13.033,33.444,0.656,20.429,11.444,0.899,23.123,0.789,12.515,9.8,1.5,21.441,0.745,5.5
895,snomos,Human,0.852,100,98,9,14,0.583,3.827,0.305,8.34,0.779,4.083,1.0,0.651,1.25,1.542,1.0,0.932,0.265,2.45,4.242,1.0,4.188,0.0,15.405,0.115,5.222,2.418,6.012,0.603,8.802,4.556,0.524,9.247,0.741,5.604,10.889,5.0,16.374,0.601,8.0
896,mvdbeek,Human,0.935,100,71,11,3,0.429,1.045,0.117,3.159,0.839,10.143,5.0,0.612,8.0,3.0,2.0,2.887,0.435,2.219,2.612,2.0,1.322,0.0,4.566,0.136,0.996,0.198,1.913,0.729,1.415,1.25,0.107,3.605,0.842,0.66,6.455,6.0,6.299,0.489,8.5
897,benhaynes,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
898,hco-bot,Bot,0.611,185,185,6,2,0.667,0.163,0.001,0.507,0.846,61.667,68.0,0.378,52.5,2.333,1.0,2.309,0.381,5.606,4.636,3.0,0.486,0.011,1.35,0.101,0.435,0.163,0.391,0.472,0.677,0.195,0.033,0.59,0.825,0.095,30.833,27.5,32.615,0.518,47.5
899,subdavis,Human,0.906,100,95,8,5,0.5,13.018,0.518,23.71,0.75,9.5,1.5,0.742,4.25,1.5,1.0,1.08,0.273,3.393,5.094,2.0,19.981,0.0,47.092,10.452,24.603,13.768,32.11,0.602,19.685,21.583,9.837,33.656,0.664,17.619,11.875,2.5,26.002,0.746,3.75
900,inokappa,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
901,ieahleen,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
902,TheNeuralBit,Unknown,-,4,2,1,1,1.0,2.096,2.096,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.096,2.096,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
903,whedon,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
904,timj,Human,0.931,100,82,11,4,0.667,2.268,0.171,4.882,0.788,13.667,17.0,0.268,8.0,4.0,4.0,2.28,0.292,3.905,2.982,5.0,4.284,0.095,12.136,3.934,4.687,3.989,5.0,0.555,5.689,2.983,0.338,5.758,0.753,3.9,7.455,4.0,7.147,0.45,6.0
905,Nekotekina,Human,0.432,298,160,6,5,0.625,2.483,0.224,9.825,0.865,20.0,23.0,0.395,28.0,1.375,1.0,1.061,0.239,1.081,0.474,0.0,0.06,0.0,0.473,0.0,2.626,0.219,10.202,0.867,0.969,2.252,1.357,2.551,0.532,2.317,26.667,3.5,54.224,0.744,8.5
906,katiedavis,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
907,nicolas377,Human,0.945,36,31,7,4,1.0,59.401,0.073,138.085,0.852,7.75,2.0,0.621,7.75,2.0,2.0,1.155,0.25,5.167,6.706,5.0,77.457,0.001,145.641,76.399,263.457,327.621,245.785,0.456,423.399,94.861,0.265,170.444,0.777,121.195,4.429,2.0,4.392,0.479,6.5
908,bcastoe,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
909,marcelotduarte,Human,0.757,100,86,8,1,0.5,1.991,0.015,5.068,0.856,43.0,43.0,0.43,37.0,4.5,4.5,4.95,0.389,9.556,20.156,2.0,18.434,0.454,46.99,1.871,0.414,0.149,0.555,0.619,0.472,1.812,0.011,4.886,0.869,0.501,10.75,6.0,11.055,0.512,13.5
910,monstrobishi,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
911,Chaosus,Human,0.936,35,33,9,3,1.0,14.046,1.525,23.051,0.735,11.0,16.0,0.303,7.5,3.0,3.0,2.0,0.296,2.062,2.016,1.0,15.54,0.0,33.468,13.738,13.389,1.612,23.413,0.733,16.533,18.138,4.896,25.672,0.677,24.581,3.667,2.0,3.937,0.478,2.0
912,Los-had,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
913,SebVortex,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
914,spencergilbert,Human,0.771,100,81,9,1,0.091,7.384,0.452,22.639,0.856,7.364,1.0,0.716,4.0,2.273,1.0,2.533,0.444,2.893,3.213,3.0,8.689,0.008,23.624,4.348,12.868,1.431,33.191,0.829,9.58,9.819,0.772,29.13,0.857,3.377,9.0,2.0,12.52,0.617,7.0
915,mleclerc00,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
916,Usik2203,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
917,madrix01,Human,0.155,11,11,4,2,0.667,126.467,0.001,286.3,0.804,3.667,1.0,0.485,4.0,1.667,1.0,1.155,0.267,3.667,4.619,4.0,73.327,0.0,127.006,109.991,522.346,522.346,570.223,0.386,403.209,126.467,0.001,286.3,0.804,107.825,2.75,3.0,1.258,0.205,0.75
918,elharo,Human,0.868,100,79,11,3,1.0,3.071,0.038,8.317,0.883,26.333,19.0,0.371,22.0,7.0,7.0,1.0,0.063,15.8,20.487,18.0,38.565,0.739,85.081,1.327,11.669,9.935,12.967,0.511,19.784,3.147,0.039,8.315,0.876,0.5,7.182,4.0,7.083,0.444,4.0
919,georgeh,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
920,totalo,Human,0.945,100,88,12,8,0.615,18.299,2.098,37.344,0.78,6.769,3.0,0.591,5.0,1.692,1.0,1.251,0.315,2.316,2.537,1.0,8.048,0.0,26.612,0.095,34.763,16.827,50.73,0.66,44.135,22.227,4.624,44.258,0.771,19.386,7.333,2.5,12.093,0.617,4.0
921,iCrawl,Human,0.891,128,121,7,6,0.75,18.291,1.238,33.909,0.773,15.125,2.5,0.718,10.75,1.875,1.0,1.246,0.308,2.75,2.958,2.0,22.264,0.001,69.129,1.798,28.262,8.042,37.293,0.649,43.818,23.367,5.122,35.953,0.711,41.418,17.286,3.0,28.418,0.682,15.5
922,WanjaMIKE,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
923,zrrrzzt,Bot,0.108,158,139,5,1,0.083,13.912,0.551,69.645,0.893,11.583,3.5,0.616,13.25,2.25,1.0,1.712,0.367,2.623,2.229,2.0,11.339,0.155,32.594,1.964,25.364,1.216,109.71,0.869,17.97,16.08,0.295,89.308,0.931,1.567,27.8,14.0,28.27,0.4,7.0
924,sundy-li,Human,0.95,100,90,12,7,0.636,3.984,0.163,10.109,0.83,8.182,2.0,0.624,11.0,2.818,2.0,2.523,0.428,2.25,3.349,1.0,3.027,0.0,12.073,0.332,5.987,0.886,11.26,0.738,8.065,2.775,0.077,5.125,0.785,2.125,7.5,4.5,6.722,0.424,4.25
925,g4s8,Human,0.901,77,72,12,1,0.167,18.431,0.091,48.632,0.86,12.0,12.0,0.389,12.0,3.5,2.5,3.391,0.437,7.2,4.984,7.25,29.854,3.448,50.262,23.532,112.23,113.016,84.329,0.402,150.792,22.198,0.039,53.937,0.835,1.728,6.0,2.5,8.934,0.588,3.25
926,Matt-Yorkley,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
927,jennyfothergill,Human,0.948,42,40,9,7,0.467,46.78,0.527,90.247,0.792,2.667,2.0,0.36,3.0,1.667,1.0,1.047,0.288,1.538,0.859,1.0,17.358,0.0,50.085,0.009,54.924,1.06,104.561,0.784,45.356,61.173,0.568,111.371,0.77,46.772,4.444,2.0,5.961,0.494,2.0
928,bbarthec,Human,0.946,17,16,6,3,1.0,140.236,0.295,349.932,0.86,5.333,1.0,0.542,6.5,2.333,1.0,2.309,0.381,5.333,7.506,6.5,262.257,0.0,454.242,393.385,658.386,658.386,822.661,0.442,581.709,252.131,0.017,462.11,0.766,245.362,2.667,2.0,2.658,0.396,0.75
929,starpit,Human,0.756,100,91,7,3,1.0,0.754,0.034,2.388,0.87,30.333,28.0,0.432,29.5,2.667,3.0,1.528,0.25,1.896,2.281,1.0,1.112,0.0,3.331,0.053,0.309,0.009,0.637,0.788,0.396,0.669,0.04,2.176,0.856,0.465,13.0,11.0,11.846,0.402,4.5
930,majastrz,Human,0.869,67,59,11,1,0.125,35.917,0.046,91.534,0.864,7.375,4.0,0.468,3.5,4.25,4.0,2.712,0.309,4.214,4.823,1.75,94.645,0.009,257.331,0.568,58.321,0.617,122.294,0.807,22.835,23.941,0.032,63.783,0.872,1.39,5.364,5.0,4.202,0.416,7.0
931,chickenn00dle,Human,0.798,100,79,8,1,0.2,10.117,0.108,39.423,0.921,15.8,5.0,0.542,29.0,4.4,5.0,3.286,0.364,2.821,2.51,2.0,16.74,0.044,44.062,2.012,11.867,0.188,50.76,0.933,0.656,12.127,0.127,43.606,0.912,1.807,9.875,11.0,3.482,0.153,1.25
932,KavinduZoysa,Human,0.927,100,75,10,3,0.429,4.881,0.276,12.931,0.84,10.714,5.0,0.556,16.5,2.286,2.0,1.38,0.304,2.083,2.347,1.0,1.178,0.0,3.338,0.077,9.109,1.074,17.761,0.763,9.673,7.634,0.92,16.199,0.788,8.208,7.5,5.5,8.708,0.519,6.5
933,paul1956,Human,0.885,200,187,10,2,0.667,2.481,0.118,8.227,0.874,62.333,41.0,0.513,72.0,3.667,4.0,2.517,0.303,3.896,4.917,2.25,6.488,0.145,16.329,2.797,3.194,0.546,10.472,0.806,2.331,3.883,0.304,11.761,0.838,2.155,18.7,7.5,39.325,0.695,8.25
934,jonmak08,Unknown,-,3,3,1,1,1.0,524.916,524.916,165.999,0.112,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1049.832,1049.832,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,3.0,3.0,0.0,0.0,0.0
935,puneetlath,Human,0.901,200,155,8,2,1.0,3.571,0.063,12.963,0.901,77.5,77.5,0.494,76.5,4.5,4.5,4.95,0.389,51.667,44.602,42.0,116.242,170.264,100.752,89.232,100.618,100.618,16.636,0.058,11.763,4.057,0.056,15.479,0.908,0.866,19.375,7.5,28.485,0.619,13.25
936,goaaats,Human,0.943,100,95,10,3,0.375,3.671,0.066,9.1,0.857,11.875,10.5,0.48,16.5,2.625,1.5,2.2,0.399,2.021,1.775,1.0,3.787,0.0,13.818,0.268,3.633,0.085,9.046,0.845,1.55,2.784,0.033,8.442,0.889,0.201,9.5,3.0,17.103,0.66,5.25
937,JamesTran-MSFT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
938,ERRonat0609,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
939,pawlean,Human,0.939,29,25,9,10,0.714,88.583,25.692,149.868,0.713,1.786,1.0,0.369,0.75,1.357,1.0,0.842,0.222,1.316,0.582,0.5,5.255,0.0,22.146,0.001,112.563,59.887,165.83,0.654,144.364,89.018,2.264,156.785,0.738,123.682,2.778,3.0,1.716,0.32,3.0
940,Shixiaowei02,Human,0.85,100,86,10,2,1.0,15.967,0.034,46.479,0.902,43.0,43.0,0.14,12.0,8.5,8.5,2.121,0.088,2.867,2.315,1.0,19.039,0.012,51.698,0.058,27.105,0.207,61.848,0.844,0.986,7.855,0.025,28.831,0.932,0.184,8.6,11.5,5.797,0.344,10.75
941,mattdesl,Human,0.947,100,96,11,3,0.375,15.154,0.024,38.418,0.874,12.0,4.0,0.628,5.75,2.875,2.0,2.167,0.31,6.857,12.365,1.0,65.387,0.018,133.175,61.488,40.327,0.191,51.116,0.636,80.822,17.572,0.012,41.989,0.86,3.337,8.727,3.0,14.276,0.644,7.0
942,sfwn,Human,0.846,100,88,7,19,0.792,9.698,0.085,27.209,0.857,3.667,1.0,0.685,0.0,1.417,1.0,1.1,0.255,2.667,3.351,1.0,3.349,0.0,13.657,0.006,22.914,7.031,40.707,0.694,21.422,8.618,0.045,17.746,0.821,4.487,12.571,13.0,8.904,0.37,14.5
943,agibsonccc,Human,0.794,100,80,9,1,0.5,13.568,0.029,65.127,0.92,40.0,40.0,0.488,39.0,5.0,5.0,5.657,0.4,26.667,27.683,27.5,351.113,144.522,488.361,454.408,9.284,9.284,5.044,0.192,3.567,14.325,0.017,69.138,0.934,1.574,8.889,10.0,7.524,0.433,9.0
944,boubaker,Human,0.252,299,251,10,1,0.067,0.279,0.008,1.443,0.916,16.733,9.0,0.535,19.0,4.333,5.0,1.952,0.234,2.127,1.482,1.0,0.147,0.0,1.294,0.009,0.448,0.033,1.658,0.854,0.253,0.238,0.007,1.207,0.909,0.041,25.1,27.0,19.796,0.409,34.5
945,gchaps,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
946,Sergey-Lyapin,Human,0.808,204,175,9,2,0.4,1.348,0.141,6.131,0.827,35.0,1.0,0.713,28.0,2.4,1.0,1.949,0.367,7.955,14.572,7.0,8.781,0.18,28.141,4.517,1.973,1.088,2.324,0.575,2.685,1.256,0.024,6.754,0.859,0.498,19.444,3.0,34.078,0.711,2.0
947,danmoseley,Human,0.892,100,81,10,2,0.222,3.756,0.024,11.993,0.89,9.0,3.0,0.595,13.0,3.111,1.0,2.934,0.452,2.613,3.603,2.0,2.136,0.0,7.196,0.055,7.809,0.55,17.869,0.802,7.092,4.34,0.049,12.585,0.856,2.606,8.1,8.0,5.322,0.357,9.0
948,Neudrino,Unknown,-,4,4,2,2,1.0,334.346,0.026,579.08,0.667,2.0,2.0,0.25,1.0,1.0,1.0,0.0,0.0,2.0,1.414,1.0,0.014,0.014,0.019,0.014,1003.01,1003.01,0.0,0.0,0.0,1003.01,1003.01,0.0,0.0,0.0,2.0,2.0,1.414,0.25,1.0
949,dzearing,Unknown,-,9,9,5,2,0.667,61.14,0.092,113.045,0.715,3.0,1.0,0.444,3.0,1.667,1.0,1.155,0.267,3.0,3.464,3.0,0.187,0.0,0.324,0.281,244.278,244.278,3.974,0.006,2.81,122.178,120.812,141.007,0.337,242.756,1.8,1.0,1.789,0.356,0.0
950,SamMonoRT,Human,0.793,68,64,8,1,0.25,33.85,4.296,79.367,0.782,16.0,7.5,0.531,12.0,3.5,3.0,2.646,0.357,4.923,5.604,2.0,80.612,1.999,191.841,51.321,90.38,41.302,145.37,0.604,55.499,30.446,12.003,52.379,0.691,31.873,8.0,3.0,9.666,0.555,7.75
951,manuel-cid,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
952,depfu[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
953,bukhsh,Human,0.919,17,15,6,3,1.0,134.738,0.513,397.691,0.886,5.0,1.0,0.533,6.0,2.333,1.0,2.309,0.381,5.0,6.928,6.0,131.197,0.0,227.24,196.795,746.371,746.371,1054.172,0.499,745.412,146.225,0.068,447.03,0.89,10.765,2.5,2.0,1.225,0.167,0.0
954,peti,Human,0.944,48,44,10,6,0.857,50.738,15.832,88.944,0.738,6.286,4.0,0.422,9.0,2.286,1.0,2.215,0.411,1.692,1.087,1.0,44.508,0.0,125.069,0.049,40.982,15.832,55.479,0.671,71.835,40.156,10.144,54.759,0.678,66.621,4.4,3.0,5.082,0.473,1.75
955,rogpeppe,Human,0.923,100,90,8,8,0.889,20.547,4.994,30.457,0.685,10.0,2.0,0.709,5.0,1.778,1.0,0.972,0.264,2.812,3.514,2.0,30.443,0.0,79.222,17.308,27.564,16.82,36.793,0.619,38.561,23.983,15.846,27.356,0.599,38.725,11.25,3.5,15.709,0.603,9.5
956,pranshuchittora,Human,0.956,22,22,8,16,0.941,79.229,33.709,123.018,0.678,1.294,1.0,0.182,0.0,1.176,1.0,0.529,0.135,1.1,0.308,0.0,0.001,0.0,0.003,0.0,87.568,40.805,126.666,0.644,113.928,90.488,37.257,137.949,0.682,125.861,2.75,1.5,3.105,0.466,1.5
957,epsilon-0,Human,0.949,100,96,15,8,0.727,6.947,0.041,18.437,0.871,8.727,2.0,0.617,13.0,2.909,2.0,2.587,0.432,4.8,4.797,6.0,6.935,0.027,22.737,0.674,27.433,13.941,31.392,0.567,37.534,9.043,0.026,21.875,0.853,3.669,6.4,4.0,10.329,0.536,3.0
958,maziyarpanahi,Human,0.946,100,70,10,15,1.0,12.516,3.098,21.706,0.71,4.667,1.0,0.728,0.0,1.533,1.0,1.807,0.319,3.182,4.625,2.5,19.898,0.0,42.098,13.06,20.279,11.54,29.791,0.628,26.397,9.655,1.715,20.347,0.754,12.302,7.0,4.0,9.129,0.563,7.0
959,jackheslop96,Human,0.825,100,88,8,2,0.154,4.19,0.241,11.586,0.847,6.769,3.0,0.575,7.0,2.923,2.0,2.1,0.364,2.256,1.916,1.5,2.259,0.0,7.742,0.158,7.275,0.964,16.316,0.798,3.171,5.298,0.235,13.823,0.842,2.611,11.0,9.0,10.198,0.443,8.5
960,riot-ci,Bot,0.937,100,100,1,1,1.0,19.244,10.182,25.634,0.611,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,1905.11,1905.11,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
961,byteshiva,Human,0.829,74,74,6,67,0.985,28.901,14.288,48.686,0.69,1.088,1.0,0.078,0.0,1.059,1.0,0.293,0.054,1.072,0.396,0.0,0.297,0.0,2.459,0.0,30.724,16.639,49.931,0.68,26.226,10.364,4.363,11.431,0.523,20.249,12.333,1.5,26.303,0.748,1.75
962,andrewazores,Human,0.939,200,171,12,3,0.176,0.983,0.015,5.585,0.94,10.059,5.0,0.585,11.0,3.235,3.0,2.611,0.379,1.693,1.181,1.0,0.229,0.0,1.621,0.006,1.44,0.027,7.081,0.931,0.219,1.285,0.013,6.487,0.935,0.173,14.25,9.0,13.666,0.482,19.5
963,victoraugusto6,Unknown,-,7,7,3,6,1.0,283.32,136.307,442.543,0.604,1.167,1.0,0.119,0.0,1.0,1.0,0.0,0.0,1.167,0.408,0.0,0.793,0.0,1.942,0.0,339.033,156.887,470.665,0.529,47.256,485.861,162.983,600.63,0.486,531.573,2.333,2.0,1.528,0.286,1.5
964,ilyasfoo,Human,0.947,100,83,14,3,0.429,5.213,0.142,17.763,0.885,11.857,4.0,0.657,9.5,3.429,2.0,3.101,0.44,3.32,3.485,4.0,2.114,0.017,4.964,0.512,15.61,3.461,30.441,0.735,15.568,6.098,0.221,19.104,0.867,2.513,5.929,3.0,5.136,0.44,8.0
965,cvalarida,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
966,MartinSchoeler,Human,0.915,100,95,8,2,1.0,5.918,0.219,26.672,0.92,47.5,47.5,0.405,38.5,4.5,4.5,4.95,0.389,31.667,25.325,25.0,114.606,80.72,106.896,102.789,106.236,106.236,84.301,0.281,59.61,1.393,0.077,4.138,0.873,0.289,11.875,4.0,22.8,0.667,2.5
967,LouisBarranqueiro,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
968,winoros,Human,0.952,100,92,11,3,0.6,3.969,0.372,20.387,0.884,18.4,3.0,0.574,34.0,3.2,2.0,2.683,0.4,1.878,1.55,1.0,1.564,0.0,4.286,0.344,5.928,0.402,27.75,0.902,1.534,4.979,0.303,24.034,0.902,1.208,8.364,6.0,8.925,0.52,8.5
969,joseabelenda,Human,0.846,100,100,7,5,1.0,10.694,0.087,27.038,0.858,20.0,6.0,0.548,31.0,2.4,3.0,1.342,0.267,2.273,2.336,1.0,12.009,0.001,35.034,0.238,12.333,0.154,31.097,0.852,5.729,11.654,0.072,29.23,0.863,3.069,14.286,11.0,14.068,0.4,2.5
970,thevasudevgupta,Human,0.937,67,66,8,13,0.765,18.792,0.492,71.471,0.902,3.882,1.0,0.674,0.0,1.471,1.0,1.068,0.268,3.143,7.398,1.0,3.958,0.0,16.883,0.032,56.918,9.674,122.218,0.78,41.51,37.517,0.812,102.763,0.856,13.41,8.25,3.5,12.291,0.561,2.75
971,Sgitario,Human,0.934,100,76,12,3,1.0,2.601,0.017,8.747,0.889,25.333,21.0,0.43,24.5,6.333,8.0,3.786,0.246,4.75,6.116,5.25,9.406,0.001,25.849,0.678,2.973,0.192,6.52,0.813,1.559,1.619,0.018,4.475,0.865,0.623,6.333,3.0,6.893,0.533,8.0
972,KellieHawks,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
973,dianakhuang,Human,0.896,100,88,13,2,0.154,15.979,0.236,47.729,0.888,6.769,3.0,0.626,3.0,2.846,2.0,2.375,0.399,3.385,4.674,2.0,26.179,0.005,57.919,2.073,28.381,0.265,70.55,0.838,20.552,15.794,0.236,38.684,0.86,2.918,6.769,4.0,6.845,0.488,7.0
974,ilmirus,Bot,0.698,29,29,2,1,1.0,62.477,14.425,114.857,0.739,29.0,29.0,0.0,0.0,2.0,2.0,0.0,0.0,29.0,0.0,0.0,1749.361,1749.361,0.0,0.0,,,0.0,0.0,,63.711,24.009,94.284,0.679,66.773,14.5,14.5,9.192,0.224,6.5
975,nielsandriesse,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
976,glemaitre,Human,0.914,100,76,10,9,0.9,0.654,0.062,2.037,0.866,7.6,1.5,0.724,3.0,1.9,1.0,1.729,0.374,2.923,3.249,2.0,1.729,0.0,4.204,0.193,0.165,0.043,0.271,0.693,0.176,0.49,0.042,1.867,0.88,0.132,7.6,6.0,7.777,0.495,8.75
977,mordante,Human,0.957,100,79,11,4,1.0,19.399,0.057,85.801,0.945,19.75,9.5,0.554,15.25,4.0,2.0,4.761,0.5,2.394,2.597,1.0,34.17,0.0,126.842,0.265,12.048,0.06,41.541,0.923,0.478,19.439,0.043,90.907,0.95,0.258,7.182,6.0,5.51,0.377,4.5
978,marmeladema,Unknown,-,4,4,4,3,1.0,268.695,205.739,305.068,0.496,1.333,1.0,0.167,0.5,1.333,1.0,0.577,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,268.695,205.739,305.068,0.496,300.156,268.695,205.739,305.068,0.496,300.156,1.0,1.0,0.0,0.0,0.0
