,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
653,marijnh,Human,0.818,100,94,8,4,0.211,3.807,0.031,8.29,0.82,4.947,4.0,0.39,3.5,2.579,2.0,1.121,0.23,1.88,1.612,1.0,1.005,0.0,3.614,0.016,6.201,0.53,10.491,0.742,12.178,2.844,0.017,7.303,0.862,0.576,11.75,7.5,11.769,0.5,12.5
654,mateuszmandera,Human,0.923,100,77,8,4,1.0,10.983,0.329,22.87,0.806,19.25,18.0,0.484,33.75,2.25,2.0,1.5,0.306,1.974,1.993,1.0,12.798,0.0,39.168,0.441,8.831,0.343,16.227,0.772,9.651,11.975,0.34,25.008,0.803,10.357,9.625,8.5,9.62,0.495,11.25
655,LanceAndersen,Human,0.822,100,78,7,2,1.0,17.085,1.788,33.278,0.771,39.0,39.0,0.372,29.0,3.5,3.5,2.121,0.214,5.571,8.662,3.5,58.26,0.0,109.062,59.608,38.456,5.064,54.768,0.673,43.664,24.946,3.436,42.515,0.736,30.553,11.143,9.0,10.976,0.498,19.0
656,davazp,Human,0.728,14,12,4,4,1.0,76.721,0.976,166.286,0.802,3.0,2.5,0.375,3.5,1.25,1.0,0.5,0.15,3.0,2.449,3.5,28.533,0.241,56.745,28.773,243.268,149.776,278.187,0.486,266.143,82.93,0.003,208.862,0.845,12.172,3.0,3.0,0.816,0.125,0.5
657,mateuszrzeszutek,Unknown,-,2,2,1,1,1.0,18.234,18.234,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,18.234,18.234,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
658,vivid392845427,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
659,yboaron,Human,0.903,100,90,9,4,0.25,6.254,0.246,20.403,0.881,5.625,3.5,0.435,5.0,2.375,2.0,1.628,0.322,1.525,0.971,1.0,0.299,0.0,1.083,0.008,9.292,0.444,24.797,0.844,2.657,7.305,0.3,22.985,0.88,2.025,10.0,8.0,10.63,0.44,6.0
660,DaGeRe,Human,0.952,100,82,11,4,0.4,4.439,0.08,13.624,0.891,8.2,2.0,0.651,7.75,2.6,2.0,2.459,0.408,2.562,2.462,2.0,3.511,0.033,10.343,0.408,7.975,0.732,18.966,0.828,3.864,4.81,0.124,15.592,0.9,0.778,7.455,3.0,11.299,0.594,2.5
661,jiahuif,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
662,spaceface777,Unknown,-,6,6,3,3,0.75,334.891,211.828,483.985,0.629,1.5,1.0,0.25,0.5,1.0,1.0,0.0,0.0,1.2,0.447,0.0,0.022,0.0,0.05,0.0,418.585,252.621,515.387,0.536,353.457,487.504,293.413,608.224,0.533,584.537,2.0,1.0,1.732,0.333,1.5
663,bradmwilliams,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
664,xobotyi,Unknown,-,6,5,4,3,1.0,106.015,83.049,109.002,0.47,1.667,2.0,0.133,0.5,1.667,2.0,0.577,0.133,1.25,0.5,0.25,0.014,0.0,0.028,0.014,141.335,95.107,101.672,0.294,93.458,117.69,95.107,130.4,0.487,128.925,1.25,1.0,0.5,0.15,0.25
665,redgeoff,Human,0.859,21,21,4,3,1.0,62.772,0.428,174.803,0.87,7.0,1.0,0.571,9.0,1.667,1.0,1.155,0.267,5.25,6.652,5.75,147.759,18.977,270.808,166.736,221.466,10.768,373.96,0.655,326.422,132.945,0.393,290.887,0.792,10.514,5.25,1.0,8.5,0.607,4.25
666,darmac,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
667,leonardo-m,Human,0.136,11,11,2,1,0.5,132.182,59.172,198.883,0.673,5.5,5.5,0.318,3.5,1.5,1.5,0.707,0.167,2.75,2.062,3.25,81.734,34.37,122.023,116.104,331.626,317.828,285.336,0.382,285.085,216.325,216.325,143.546,0.235,101.502,5.5,5.5,4.95,0.318,3.5
668,yaf,Human,0.89,100,95,9,2,0.5,3.602,0.104,12.317,0.898,23.75,5.0,0.671,25.25,4.0,3.0,3.559,0.406,11.875,13.984,13.75,22.471,1.616,37.212,29.811,22.686,2.108,32.094,0.655,42.843,4.505,0.096,14.573,0.9,0.828,10.556,8.0,12.972,0.524,8.0
669,SplotyCode,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
670,ide,Human,0.957,97,77,10,4,0.5,25.217,0.245,80.493,0.891,9.625,1.0,0.771,1.25,2.375,1.0,2.774,0.454,5.5,8.89,3.0,62.495,0.219,139.125,32.027,80.122,22.602,122.737,0.697,60.899,30.914,0.948,90.017,0.873,11.636,7.7,3.0,10.457,0.568,3.25
671,subodh1810,Bot,0.056,18,17,4,1,1.0,55.496,7.838,122.082,0.797,17.0,17.0,0.0,0.0,4.0,4.0,0.0,0.0,17.0,0.0,0.0,887.936,887.936,0.0,0.0,,,0.0,0.0,,21.835,7.838,33.649,0.68,23.359,4.25,4.5,3.202,0.338,5.25
672,PeterShaggyNoble,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
673,k8s-publishing-bot,Bot,0.917,100,100,2,1,0.034,1.492,0.002,5.323,0.868,3.448,3.0,0.269,1.0,1.655,2.0,0.484,0.136,1.333,0.502,1.0,0.203,0.0,1.082,0.0,1.791,0.002,6.048,0.885,0.019,7.908,7.908,0.0,0.0,0.0,50.0,50.0,14.142,0.1,10.0
674,zhangdahai112,Human,0.137,81,81,3,52,0.963,21.523,0.727,36.969,0.741,1.5,1.5,0.167,1.0,1.5,1.5,0.505,0.167,1.446,0.502,1.0,0.004,0.0,0.017,0.001,31.302,19.962,41.082,0.623,40.913,19.877,0.212,39.482,0.8,26.454,27.0,28.0,25.515,0.42,25.5
675,Aurelius84,Human,0.855,100,83,7,9,0.6,15.798,0.596,37.897,0.842,5.533,2.0,0.68,2.5,1.467,1.0,0.915,0.255,2.677,3.682,2.0,16.839,0.0,38.021,2.105,25.781,1.15,53.26,0.811,14.604,16.771,0.807,36.639,0.822,14.623,11.857,7.0,11.452,0.472,11.5
676,simorenoh,Human,0.884,100,88,11,2,0.667,2.978,0.478,6.172,0.795,29.333,41.0,0.341,22.5,4.0,3.0,3.606,0.389,2.0,1.447,2.0,3.747,0.0,9.299,1.07,2.192,0.532,4.67,0.771,1.602,2.983,0.532,5.88,0.777,1.703,8.0,4.0,11.009,0.558,3.0
677,emmenko,Human,0.776,100,78,8,2,0.5,16.229,0.036,61.908,0.894,19.5,10.0,0.506,18.5,5.5,5.0,1.915,0.159,4.333,5.891,2.0,11.676,0.053,24.652,7.147,61.146,19.335,121.541,0.708,33.984,17.105,0.033,65.755,0.906,1.625,9.75,8.0,5.258,0.276,9.25
678,daffl,Human,0.96,71,65,12,11,0.647,31.109,0.451,68.504,0.808,3.824,1.0,0.563,2.0,1.941,1.0,2.633,0.431,1.857,2.58,0.0,3.181,0.0,10.485,0.0,55.283,11.847,87.145,0.692,78.365,46.482,5.416,82.897,0.731,64.108,5.417,4.0,5.518,0.499,5.0
679,tevans78,Human,0.757,100,79,7,2,1.0,6.533,0.064,16.588,0.861,39.5,39.5,0.158,12.5,3.5,3.5,2.121,0.214,2.324,2.099,1.75,8.139,0.001,18.679,3.668,7.055,0.052,19.784,0.883,0.746,7.656,0.089,18.792,0.854,3.316,11.286,8.0,5.529,0.246,9.0
680,jasnonaz,Human,0.232,11,10,3,1,0.5,178.774,0.03,347.84,0.781,5.0,5.0,0.3,3.0,1.5,1.5,0.707,0.167,3.333,3.215,3.0,49.445,0.008,85.635,74.164,730.314,730.314,420.656,0.204,297.448,486.886,432.865,515.991,0.469,513.866,3.333,4.0,1.155,0.133,1.0
681,yandex-cloud-bot,Bot,0.786,183,183,4,1,0.143,11.874,2.818,20.774,0.72,26.143,16.0,0.447,4.0,1.571,1.0,1.134,0.286,1.679,1.84,0.0,10.987,0.0,35.686,0.0,8.922,1.815,16.363,0.741,11.437,4.045,0.527,5.937,0.694,6.525,45.75,4.0,85.547,0.717,47.75
682,olegkrivtsov,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
683,antonbabenko,Human,0.895,100,80,9,12,0.632,2.93,0.004,7.775,0.883,4.211,1.0,0.559,5.0,2.368,1.0,2.006,0.405,2.286,1.994,2.0,1.185,0.0,4.872,0.002,5.588,0.511,10.283,0.778,3.189,3.352,0.005,8.241,0.866,0.703,8.889,8.0,4.755,0.278,5.0
684,overcat,Human,0.931,100,77,9,5,0.5,4.542,0.108,12.042,0.868,7.7,3.0,0.565,12.0,2.3,1.0,1.947,0.396,2.265,2.391,1.0,1.522,0.0,5.295,0.076,8.893,0.704,16.795,0.778,5.274,4.507,0.256,10.491,0.844,1.72,8.556,9.0,6.966,0.413,7.0
685,Sallery-X,Bot,0.064,54,54,4,2,1.0,39.446,19.374,69.165,0.681,27.0,27.0,0.296,16.0,2.0,2.0,1.414,0.25,7.714,5.438,9.5,252.202,120.322,288.978,384.463,54.201,43.251,34.915,0.304,31.344,35.36,30.295,35.168,0.503,40.189,13.5,5.0,19.774,0.593,12.0
686,bkjohnson,Human,0.812,100,100,6,71,0.899,13.872,1.613,26.997,0.756,1.266,1.0,0.204,0.0,1.051,1.0,0.221,0.046,1.149,1.29,0.0,0.239,0.0,2.22,0.0,15.727,2.407,28.498,0.732,20.926,23.581,11.47,41.703,0.677,24.57,16.667,2.5,29.207,0.693,11.5
687,flcdrg,Human,0.908,100,78,9,7,0.292,7.968,0.056,30.308,0.903,3.25,2.0,0.467,3.25,1.708,1.5,0.908,0.255,2.364,1.617,2.0,0.118,0.0,0.328,0.055,19.052,2.563,45.111,0.786,20.129,8.527,0.038,32.602,0.9,1.572,8.667,3.0,9.381,0.524,17.0
688,peterpeterparker,Human,0.769,100,76,9,2,0.5,0.258,0.029,1.163,0.865,19.0,7.0,0.618,21.0,4.0,3.5,2.944,0.344,7.6,8.656,7.5,0.692,0.131,1.238,0.826,1.38,0.185,3.21,0.779,0.585,0.34,0.044,1.386,0.856,0.15,8.444,3.0,10.273,0.556,9.0
689,muskangulati-qasource,Bot,0.325,136,136,5,1,0.25,15.304,1.212,32.058,0.796,34.0,5.5,0.662,32.0,2.5,2.0,1.732,0.3,7.158,10.183,8.0,89.441,2.723,173.686,50.837,20.37,19.325,23.353,0.556,18.902,12.422,0.369,29.282,0.85,2.61,27.2,7.0,45.002,0.659,14.0
690,gajanan-more,Unknown,-,4,3,3,1,1.0,55.814,55.814,78.913,0.5,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,111.627,111.627,0.0,0.0,,,0.0,0.0,,55.814,55.814,78.913,0.5,55.8,1.0,1.0,0.0,0.0,0.0
691,mauricema,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
692,mihouc,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
693,hugmeorelse,Bot,0.866,13,13,1,1,1.0,152.396,98.503,185.755,0.558,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1828.751,1828.751,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,13.0,13.0,0.0,0.0,0.0
694,ksantiagoBAH,Human,0.9,100,90,9,2,0.5,13.228,0.593,32.951,0.843,22.5,12.5,0.583,31.5,4.0,3.5,3.559,0.406,3.6,4.368,2.0,19.088,0.018,40.99,14.676,29.171,12.118,45.492,0.687,25.956,10.016,0.415,27.413,0.86,2.409,10.0,10.0,8.529,0.43,8.0
695,smirnov-alexey,Human,0.898,296,181,8,4,1.0,1.087,0.016,5.799,0.937,45.25,26.5,0.565,58.75,2.75,2.5,1.708,0.295,3.352,4.349,2.75,2.247,0.005,9.982,0.166,1.402,0.055,4.447,0.876,0.354,1.333,0.064,4.214,0.875,0.375,22.625,6.0,39.173,0.683,11.25
696,moosebuild,Bot,0.778,100,98,3,5,0.385,1.042,0.156,2.301,0.747,7.538,3.0,0.598,4.0,1.231,1.0,0.599,0.163,2.279,3.788,1.0,1.584,0.0,7.249,0.004,0.784,0.145,1.434,0.719,0.548,0.843,0.199,1.021,0.594,1.135,32.667,43.0,27.025,0.347,25.5
697,giakas,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
698,aprea,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
699,Tatsh,Human,0.905,200,166,12,13,0.433,1.168,0.059,3.258,0.864,5.533,1.0,0.69,2.75,1.633,1.0,1.351,0.315,2.371,2.175,2.0,0.192,0.0,0.447,0.145,2.6,0.169,4.679,0.762,2.496,2.509,0.106,4.772,0.783,2.324,13.833,5.5,25.512,0.683,5.75
700,dustinmm80,Unknown,-,2,2,2,1,1.0,0.036,0.036,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.036,0.036,0.0,0.0,,,0.0,0.0,,0.036,0.036,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
701,njugray,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
702,malled,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
703,NOtherDev,Unknown,-,4,4,2,2,0.667,319.621,267.362,279.962,0.384,1.333,1.0,0.167,0.5,1.0,1.0,0.0,0.0,1.333,0.577,0.5,207.344,0.0,359.13,311.015,168.416,168.416,139.93,0.294,98.945,267.362,267.362,0.0,0.0,0.0,2.0,2.0,1.414,0.25,1.0
704,pauly,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
705,petersenna,Unknown,-,4,4,3,2,1.0,295.745,83.631,417.433,0.563,2.0,2.0,0.25,1.0,1.5,1.5,0.707,0.167,2.0,1.414,1.0,430.137,430.137,608.306,430.137,26.962,26.962,0.0,0.0,0.0,55.296,55.296,40.071,0.256,28.334,1.333,1.0,0.577,0.167,0.5
706,pbrant,Unknown,-,7,7,2,1,1.0,303.276,216.681,381.902,0.594,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1819.658,1819.658,0.0,0.0,,,0.0,0.0,,347.707,217.898,452.265,0.591,558.545,3.5,3.5,2.121,0.214,1.5
707,JacquiManzi,Unknown,-,5,5,4,1,0.5,0.038,0.023,0.049,0.595,2.5,2.5,0.3,1.5,2.5,2.5,2.121,0.3,2.5,2.121,1.5,0.023,0.023,0.032,0.023,0.105,0.105,0.0,0.0,0.0,0.015,0.0,0.026,0.655,0.023,1.25,1.0,0.5,0.15,0.25
708,millerlogic,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
709,minikube-pr-bot,Bot,0.937,100,100,1,1,1.0,4.878,2.07,8.349,0.662,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,482.932,482.932,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,100.0,100.0,0.0,0.0,0.0
710,goyal-anjali,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
711,tbiethman,Human,0.756,11,10,4,2,0.667,67.07,1.46,109.699,0.73,3.333,2.0,0.267,2.0,1.667,2.0,0.577,0.133,3.333,2.309,2.0,34.339,6.071,53.006,47.014,250.307,250.307,48.651,0.069,34.402,126.681,110.988,145.509,0.525,228.543,2.5,1.0,3.0,0.45,1.5
712,nus-pe-script,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
713,cnmade,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
714,fabiankaegy,Human,0.942,100,81,10,3,0.75,4.293,0.028,11.548,0.857,20.25,12.5,0.552,26.25,3.75,4.5,1.893,0.217,8.1,13.715,3.75,22.195,0.077,59.312,5.027,13.5,5.515,21.423,0.649,8.384,8.167,2.02,14.339,0.72,9.68,8.1,2.0,13.237,0.663,7.5
715,gius80,Human,0.637,83,73,10,1,1.0,29.357,0.854,93.311,0.864,73.0,73.0,0.0,0.0,10.0,10.0,0.0,0.0,73.0,0.0,0.0,2113.706,2113.706,0.0,0.0,,,0.0,0.0,,28.921,0.577,100.818,0.876,13.915,7.3,7.0,5.272,0.316,4.5
716,julien-c,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
717,vicnate5,Human,0.423,99,92,5,4,1.0,22.347,3.256,42.881,0.74,23.0,19.5,0.402,17.0,2.25,2.0,1.258,0.25,2.968,3.516,2.5,29.021,0.0,55.893,19.004,37.798,17.389,63.884,0.697,34.837,25.835,2.271,54.741,0.774,23.319,18.4,7.0,18.474,0.461,32.0
718,atalman,Human,0.866,100,86,10,5,0.278,2.009,0.129,4.698,0.829,4.778,4.0,0.424,3.75,2.278,2.0,1.32,0.262,1.365,0.789,0.0,0.287,0.0,1.8,0.0,2.462,0.365,5.146,0.794,1.813,1.901,0.124,4.401,0.825,1.202,8.6,6.0,7.72,0.386,5.0
719,alt-odoo,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
720,mauroa,Human,0.771,10,9,4,2,0.667,189.33,39.679,345.403,0.741,3.0,2.0,0.37,2.5,1.333,1.0,0.577,0.167,1.8,1.304,1.0,202.179,0.0,452.064,0.039,125.937,108.827,120.9,0.457,120.729,125.937,108.827,120.9,0.457,120.729,2.25,1.0,2.5,0.417,1.25
721,danmar,Human,0.829,100,77,9,2,0.5,0.975,0.058,2.84,0.86,19.25,16.5,0.432,15.75,3.5,4.0,1.732,0.214,2.567,1.942,2.0,0.868,0.027,2.316,0.289,1.658,0.149,3.988,0.828,0.707,1.05,0.062,3.108,0.855,0.483,8.556,5.0,6.966,0.418,12.0
722,BlackIQ,Human,0.677,94,77,6,11,0.55,28.066,0.032,79.381,0.878,3.85,1.0,0.65,1.25,1.2,1.0,0.523,0.146,2.265,2.874,1.0,1.327,0.0,5.774,0.009,63.269,16.945,111.775,0.741,74.588,21.304,0.012,56.271,0.857,13.126,12.833,14.5,9.368,0.37,14.0
723,ross-bott,Unknown,-,3,3,2,1,1.0,875.995,875.995,50.973,0.021,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1751.989,1751.989,0.0,0.0,,,0.0,0.0,,839.951,839.951,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
724,liuxuezhao,Human,0.418,177,157,8,1,1.0,13.305,0.249,31.519,0.838,157.0,157.0,0.0,0.0,8.0,8.0,0.0,0.0,157.0,0.0,0.0,2075.56,2075.56,0.0,0.0,,,0.0,0.0,,15.073,0.559,32.325,0.805,15.463,19.625,9.5,20.304,0.507,22.5
725,NicolasRannou,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
726,mbotarro,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
727,javierbrea,Human,0.961,29,25,8,5,1.0,33.962,0.582,112.898,0.897,5.0,1.0,0.64,0.0,2.2,1.0,2.683,0.436,4.167,7.757,0.0,8.639,0.0,21.161,0.0,152.65,93.131,225.435,0.618,85.542,50.378,0.138,151.621,0.893,1.398,3.125,2.0,3.357,0.455,2.25
728,explosion-bot,Bot,0.94,100,65,2,1,1.0,0.0,0.0,0.0,0.024,65.0,65.0,0.0,0.0,2.0,2.0,0.0,0.0,65.0,0.0,0.0,0.011,0.011,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.5,32.5,24.749,0.269,17.5
729,dolphin-emu-bot,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
730,stepchowfun,Bot,0.745,180,151,7,2,0.2,11.909,0.001,51.187,0.949,15.1,14.0,0.311,2.75,5.0,5.0,1.155,0.096,1.798,2.629,1.0,3.678,0.0,23.674,0.0,17.801,0.001,65.087,0.932,0.001,21.901,0.001,69.452,0.911,0.072,21.571,26.0,14.01,0.318,13.0
731,SeekingMeaning,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
732,VersusFacit,Human,0.778,100,77,12,1,0.143,4.579,0.072,20.288,0.938,11.0,2.0,0.731,1.5,2.857,1.0,3.671,0.5,5.5,7.793,5.75,12.078,0.0,40.177,1.226,13.76,0.111,26.527,0.79,15.751,6.943,0.072,25.296,0.92,0.37,6.417,4.0,8.073,0.54,4.25
733,meg-gupta,Human,0.876,100,89,9,2,0.5,6.399,0.366,13.518,0.807,22.25,20.5,0.452,36.75,3.5,2.0,3.0,0.321,1.745,1.181,1.0,5.033,0.0,14.872,0.562,6.129,0.203,11.573,0.78,4.747,7.917,0.343,15.174,0.781,9.892,9.889,5.0,13.697,0.592,5.0
734,gabrielcorado,Human,0.952,100,95,11,7,0.875,7.947,0.442,21.672,0.839,11.875,1.0,0.799,0.25,2.25,1.0,3.151,0.472,7.917,11.421,9.5,46.933,0.053,93.052,27.744,16.707,9.563,17.161,0.529,23.529,9.008,0.328,24.037,0.84,4.464,8.636,8.0,7.103,0.41,8.0
735,civa86,Human,0.637,22,22,5,2,0.5,46.593,0.023,178.416,0.93,5.5,4.0,0.477,7.5,2.25,2.0,1.5,0.306,4.4,5.273,5.0,0.416,0.0,0.731,0.392,244.094,79.352,384.665,0.653,290.226,65.225,0.062,210.173,0.906,2.56,4.4,3.0,4.879,0.455,1.0
736,SebastianBoe,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
737,enjoy-digital,Human,0.921,100,89,10,4,0.105,3.823,0.009,15.441,0.935,2.342,1.0,0.527,0.0,1.474,1.0,1.246,0.28,1.561,1.722,0.0,2.838,0.0,15.546,0.0,3.119,0.001,11.807,0.932,0.106,8.444,0.121,23.057,0.878,1.401,8.9,2.5,11.561,0.608,10.0
738,pdavies88,Unknown,-,4,4,3,1,0.5,403.513,0.01,698.894,0.667,2.0,2.0,0.25,1.0,2.0,2.0,1.414,0.25,2.0,1.414,1.0,0.006,0.006,0.009,0.006,1210.526,1210.526,0.0,0.0,0.0,0.006,0.006,0.006,0.322,0.004,1.333,1.0,0.577,0.167,0.5
739,dhartunian,Human,0.916,100,83,10,2,1.0,4.105,0.112,12.824,0.878,41.5,41.5,0.223,18.5,6.0,6.0,4.243,0.25,2.441,3.268,1.0,2.192,0.0,5.855,0.631,7.942,0.322,19.216,0.842,3.847,5.9,0.322,15.377,0.848,2.547,8.3,7.0,5.832,0.372,9.25
740,taylorbot,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
741,sflorean,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
742,patrykkopycinski,Human,0.944,100,92,8,4,1.0,22.45,1.476,92.872,0.892,23.0,23.5,0.332,17.5,2.5,1.5,2.38,0.4,2.044,2.153,1.0,22.142,0.0,91.069,7.596,23.784,1.214,98.305,0.9,7.912,20.402,0.933,86.547,0.899,7.257,11.5,4.5,15.25,0.562,8.75
743,bruceg,Human,0.913,100,86,11,2,0.5,7.955,0.284,19.096,0.84,21.5,12.5,0.558,30.0,4.5,3.5,4.041,0.417,6.615,8.481,4.0,22.744,17.619,26.45,39.776,31.706,20.419,35.326,0.551,32.349,7.935,0.113,19.462,0.843,4.758,7.818,8.0,5.456,0.374,9.5
744,v1r0x,Human,0.909,62,55,11,2,1.0,32.039,0.221,86.403,0.862,27.5,27.5,0.482,26.5,5.5,5.5,6.364,0.409,18.333,28.308,25.0,568.866,0.036,985.275,853.282,11.743,11.743,15.132,0.456,10.7,25.454,0.045,78.976,0.892,5.707,5.0,2.0,8.473,0.595,2.0
745,JakobJingleheimer,Human,0.922,100,71,11,3,0.429,1.718,0.218,3.353,0.764,10.143,3.0,0.555,13.5,2.857,2.0,2.911,0.443,2.731,4.486,1.0,1.816,0.011,4.981,0.434,2.921,1.553,4.063,0.632,3.336,2.303,0.773,3.553,0.676,2.768,6.455,2.0,9.417,0.617,4.0
746,victorg1991,Human,0.769,100,93,6,5,0.833,5.243,0.125,12.982,0.822,15.5,3.0,0.636,23.75,2.0,1.5,1.265,0.306,1.691,1.052,1.0,3.136,0.0,10.493,0.015,5.738,0.061,13.783,0.813,4.157,4.933,0.025,12.018,0.819,3.827,15.5,17.5,10.521,0.332,10.0
747,mfojtik,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
748,MayankBargali-MSFT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
