,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
852,Hwurzburg,Human,0.944,100,89,10,4,0.667,2.568,0.023,9.4,0.926,14.833,11.5,0.522,21.0,3.0,3.0,1.897,0.315,2.225,5.056,1.0,2.068,0.0,10.305,0.002,3.673,0.023,9.634,0.88,0.09,3.155,0.021,10.084,0.901,0.109,8.9,7.0,9.362,0.473,8.0
853,williaster,Unknown,-,5,4,4,2,1.0,570.825,200.719,820.047,0.588,2.0,2.0,0.25,1.0,2.0,2.0,1.414,0.25,1.333,0.577,0.5,0.355,0.0,0.615,0.533,855.705,855.705,926.29,0.383,654.986,570.825,200.719,820.047,0.588,754.813,1.0,1.0,0.0,0.0,0.0
854,wilsonge,Human,0.953,100,77,14,17,0.654,11.702,0.254,22.038,0.782,2.962,1.0,0.524,1.0,1.769,1.0,1.275,0.313,1.674,1.536,1.0,3.347,0.0,14.19,0.001,16.341,3.052,25.15,0.695,23.196,11.603,1.302,19.727,0.746,17.246,5.5,2.5,7.014,0.565,7.0
855,peterjc,Human,0.871,100,86,10,4,0.8,0.325,0.072,1.062,0.8,17.2,4.0,0.693,7.0,3.2,2.0,3.834,0.475,6.143,10.189,5.75,0.718,0.01,1.657,0.216,1.352,0.078,2.512,0.766,0.861,0.38,0.074,1.187,0.803,0.127,8.6,6.5,7.531,0.412,2.5
856,hft-team-city,Bot,0.888,100,100,3,1,0.167,0.239,0.005,1.211,0.937,16.667,14.5,0.25,7.5,2.0,2.0,1.095,0.25,3.448,5.138,3.0,0.169,0.0,0.476,0.004,0.668,0.003,2.225,0.916,0.033,0.053,0.001,0.128,0.836,0.013,33.333,3.0,52.539,0.607,45.5
857,sdpython,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
858,wrowe,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
859,palesz,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
860,foxdonut,Bot,0.799,50,25,1,1,0.2,75.353,0.072,227.898,0.889,5.0,2.0,0.4,5.0,1.0,1.0,0.0,0.0,2.083,1.443,1.5,24.215,0.001,82.688,0.088,137.992,1.793,322.401,0.819,83.206,,,0.0,0.0,,25.0,25.0,0.0,0.0,0.0
861,cmungall,Human,0.943,100,87,14,19,0.76,2.894,0.209,8.491,0.841,3.48,1.0,0.585,1.0,2.12,1.0,2.166,0.417,1.706,1.238,1.0,0.27,0.0,0.901,0.03,4.703,0.799,10.787,0.775,2.92,3.077,0.221,8.964,0.836,2.253,6.214,5.0,4.807,0.408,7.25
862,dansterenson,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
863,WolfangAukang,Human,0.721,100,97,7,2,0.286,13.736,0.135,53.097,0.933,13.857,9.0,0.56,18.0,2.0,2.0,1.414,0.306,1.492,1.459,0.0,2.634,0.0,11.646,0.0,17.929,0.352,63.807,0.926,0.61,25.345,0.065,71.877,0.893,1.169,13.857,2.0,21.552,0.666,14.5
864,nicolaasuni,Human,0.796,200,195,9,2,0.083,6.171,0.033,32.029,0.934,8.125,6.0,0.391,6.5,2.417,2.0,1.767,0.249,1.97,1.297,1.0,0.842,0.0,4.718,0.039,11.366,0.059,44.326,0.895,2.24,4.101,0.025,12.772,0.908,0.137,21.667,3.0,37.888,0.707,2.0
865,pjgg,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
866,jayteemo,Human,0.825,100,89,6,3,1.0,3.887,0.112,18.403,0.929,29.667,34.0,0.217,14.5,2.333,2.0,1.528,0.286,3.179,3.232,3.0,9.657,0.095,34.128,1.183,2.655,0.141,8.508,0.872,0.903,2.452,0.145,7.615,0.867,0.889,14.833,5.0,17.233,0.526,25.25
867,yamatatsu,Human,0.885,100,90,11,2,0.143,22.711,0.058,72.978,0.894,6.429,2.0,0.646,3.5,2.357,2.0,1.823,0.335,5.294,11.179,3.0,51.48,0.001,143.313,10.52,71.63,33.7,88.804,0.603,73.619,18.697,0.014,54.89,0.899,0.276,8.182,4.0,10.323,0.539,7.5
868,jkappler,Human,0.884,200,198,9,5,1.0,2.83,0.105,7.457,0.823,39.6,5.0,0.616,69.0,3.2,2.0,2.168,0.325,2.225,2.209,1.0,3.54,0.0,11.653,1.232,2.755,0.51,4.875,0.76,2.584,2.062,0.062,4.156,0.793,1.791,22.0,13.0,28.636,0.594,16.0
869,HansKristianVikOlsen,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
870,vkuznet,Human,0.941,100,88,13,4,0.308,6.638,0.181,16.087,0.842,6.769,4.0,0.472,8.0,2.077,2.0,1.256,0.296,2.2,2.066,2.0,1.556,0.0,5.105,0.198,13.211,1.595,22.01,0.73,19.356,7.389,0.136,17.576,0.842,2.066,6.769,1.0,12.384,0.675,6.0
871,eltonmesquita,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
872,moelsayed,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
873,ryanheise,Human,0.945,100,80,12,5,0.714,16.854,2.544,29.944,0.744,11.429,3.0,0.596,8.5,3.286,2.0,3.147,0.422,3.478,4.021,2.0,21.005,0.218,53.626,8.908,38.562,23.701,35.145,0.452,38.041,18.899,2.503,31.494,0.733,23.672,6.667,3.0,8.51,0.583,8.75
874,laoneo,Human,0.778,100,73,6,3,0.375,7.739,0.032,27.084,0.913,9.125,2.0,0.67,1.25,2.0,2.0,0.926,0.203,3.842,4.913,2.0,12.342,0.003,30.032,6.884,17.927,0.767,48.082,0.868,3.831,8.733,0.034,29.044,0.907,1.247,12.167,9.0,10.944,0.45,13.0
875,CaoZhongZ,Human,0.919,21,21,6,5,0.455,88.492,22.742,140.753,0.71,1.909,1.0,0.346,1.0,1.182,1.0,0.603,0.14,1.75,1.712,1.0,6.138,0.0,19.322,0.545,154.199,95.464,163.531,0.526,189.463,121.706,60.765,167.673,0.631,102.973,3.5,2.5,3.391,0.437,2.5
876,discoursebot,Bot,0.871,100,100,2,1,0.333,13.992,6.399,18.974,0.629,33.333,5.0,0.62,46.5,1.667,2.0,0.577,0.133,12.5,12.212,21.25,161.001,100.14,180.331,351.772,13.883,4.229,21.79,0.655,10.964,15.709,6.333,21.653,0.624,18.004,50.0,50.0,29.698,0.21,21.0
877,davidwendt,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
878,ScXfjiang,Human,0.954,100,92,10,6,0.75,5.145,0.261,14.319,0.85,11.5,2.5,0.709,7.25,2.5,1.5,2.726,0.438,4.0,6.481,3.0,6.734,0.0,16.026,1.088,14.242,3.84,24.303,0.701,17.262,11.654,1.983,21.795,0.756,16.146,9.2,5.0,13.189,0.589,4.5
879,jonschlinkert,Human,0.952,62,56,10,12,0.667,36.194,3.949,69.922,0.777,3.111,2.0,0.367,3.5,1.889,1.0,1.231,0.317,2.154,1.567,1.0,4.453,0.015,10.756,2.109,74.995,29.519,89.563,0.595,103.102,48.609,10.145,80.508,0.727,42.745,5.6,5.0,3.748,0.357,6.5
880,backwardsEric,Human,0.895,300,297,10,4,0.444,1.115,0.029,4.0,0.886,33.0,5.0,0.712,24.0,2.889,3.0,1.691,0.308,2.077,2.816,1.0,0.31,0.0,1.697,0.016,2.013,0.047,5.4,0.857,0.951,1.655,0.053,4.886,0.866,0.448,29.7,7.0,36.166,0.591,64.25
881,ThomThomson,Human,0.917,100,82,11,2,1.0,21.379,0.26,119.493,0.938,41.0,41.0,0.256,21.0,6.0,6.0,4.243,0.25,2.645,2.627,1.5,44.858,0.0,194.795,0.449,11.369,0.74,36.316,0.877,2.923,26.127,0.353,136.912,0.933,2.943,7.455,6.0,4.906,0.353,8.5
882,lmsurpre,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
883,dan-shaw,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
884,fenxu,Unknown,-,2,2,2,1,1.0,0.001,0.001,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.001,0.001,0.0,0.0,,,0.0,0.0,,0.001,0.001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
885,ethanpalm,Human,0.746,26,22,4,3,1.0,28.525,0.015,128.995,0.951,7.333,3.0,0.455,7.5,1.667,1.0,1.155,0.267,2.75,2.188,2.5,0.915,0.018,2.067,0.38,84.531,0.035,223.543,0.857,0.082,59.766,0.055,186.834,0.898,0.091,5.5,4.0,5.26,0.432,4.5
886,shiftkey,Human,0.598,288,209,8,12,0.923,3.593,0.002,28.718,0.96,16.077,3.0,0.764,5.0,2.077,1.0,1.891,0.393,4.18,5.142,3.0,2.75,0.0,9.941,0.023,12.445,0.009,58.324,0.924,1.571,4.294,0.002,31.458,0.957,0.014,26.125,10.0,35.288,0.625,30.25
887,jpopelka,Human,0.944,38,30,8,3,0.375,73.734,18.529,117.588,0.714,3.75,2.5,0.475,3.5,2.0,1.0,1.604,0.359,1.667,1.085,1.0,8.289,0.0,23.265,0.036,117.004,66.776,137.317,0.583,126.423,68.315,37.598,110.298,0.672,70.21,3.75,3.0,3.327,0.433,4.25
888,support[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
889,Stupremee,Human,0.897,48,47,7,22,0.917,43.227,24.31,59.322,0.64,1.958,1.0,0.449,0.0,1.167,1.0,0.381,0.119,1.424,0.969,0.0,10.608,0.0,43.264,0.0,51.199,28.043,56.766,0.545,55.117,37.134,28.862,32.825,0.484,52.771,6.714,1.0,9.464,0.608,9.5
890,carloscuesta,Human,0.757,300,249,10,1,0.2,3.042,0.016,26.335,0.945,49.8,42.0,0.379,18.0,6.2,7.0,1.924,0.142,7.545,6.145,9.0,3.515,0.068,6.438,6.679,19.949,3.013,71.85,0.844,11.838,1.749,0.009,5.753,0.892,0.162,24.9,9.5,27.016,0.549,42.5
891,dicearr,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
892,HansKristian-Work,Human,0.948,100,78,10,4,0.8,3.11,0.138,7.629,0.843,15.6,2.0,0.692,9.0,3.8,1.0,4.087,0.484,4.333,5.891,3.0,6.956,0.274,17.575,3.309,6.724,1.134,8.721,0.641,15.752,3.894,0.185,8.74,0.828,1.308,7.8,5.0,8.135,0.454,6.5
893,leebenson,Human,0.891,14,14,3,7,1.0,161.3,31.694,233.358,0.667,2.0,1.0,0.347,1.5,1.429,1.0,0.787,0.229,1.75,1.488,0.5,23.745,0.0,66.715,0.278,272.42,237.068,274.689,0.499,287.321,48.806,11.952,93.204,0.741,29.075,4.667,2.0,4.619,0.381,4.0
894,ndhanushkodi,Human,0.783,100,77,8,1,0.25,12.64,0.013,37.892,0.901,19.25,14.0,0.458,15.75,4.5,4.0,2.646,0.278,7.0,5.079,7.5,22.503,5.492,30.843,36.059,71.311,47.544,77.549,0.557,92.443,19.18,0.004,45.497,0.848,5.18,9.625,10.5,5.423,0.294,6.75
895,clintandrewhall,Human,0.961,90,83,12,7,0.875,13.078,0.155,35.119,0.865,10.375,2.0,0.61,17.0,2.5,2.0,2.33,0.388,2.677,5.946,1.0,8.632,0.0,24.006,0.069,26.828,2.236,50.419,0.763,32.722,24.683,1.671,48.285,0.778,18.801,6.917,2.5,12.824,0.623,3.0
896,lujun9972,Bot,0.617,230,230,2,12,0.923,9.537,0.04,13.315,0.672,17.692,1.0,0.871,0.0,1.0,1.0,0.0,0.0,9.2,13.238,10.0,74.896,0.042,125.34,120.011,12.986,13.202,6.177,0.254,7.725,13.076,13.4,6.429,0.264,8.523,115.0,115.0,147.078,0.452,104.0
897,MrCroxx,Human,0.925,100,82,12,7,0.875,0.58,0.052,1.854,0.858,10.25,2.0,0.71,6.5,3.0,1.0,3.024,0.458,4.316,4.643,4.0,1.527,0.049,3.921,0.842,0.997,0.128,2.541,0.803,0.391,0.65,0.052,2.004,0.852,0.281,6.833,4.5,5.132,0.396,9.25
898,kbrosnan,Unknown,-,8,8,4,7,1.0,119.971,95.114,152.891,0.591,1.143,1.0,0.107,0.0,1.143,1.0,0.378,0.107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,119.971,95.114,152.891,0.591,135.303,45.896,9.907,79.104,0.696,55.695,2.0,1.5,1.414,0.312,1.5
899,Arkounay,Human,0.917,39,30,6,13,0.867,60.744,11.999,91.813,0.708,2.0,1.0,0.444,0.0,1.4,1.0,1.121,0.254,1.667,1.414,0.0,3.364,0.0,14.243,0.0,100.059,72.938,102.83,0.533,156.094,53.12,0.029,74.392,0.688,102.612,5.0,4.0,3.578,0.311,1.5
900,4ian,Human,0.808,200,154,9,2,0.4,2.772,0.17,6.753,0.81,30.8,7.0,0.623,34.0,4.4,4.0,2.302,0.255,3.581,3.966,3.0,3.033,0.014,6.291,2.229,6.993,4.781,10.416,0.589,7.976,3.455,0.299,8.112,0.778,4.076,17.111,6.0,19.335,0.547,25.0
901,kozlovic,Human,0.838,100,85,8,1,0.333,8.353,0.345,25.529,0.866,28.333,22.0,0.478,30.5,4.0,4.0,3.0,0.333,7.083,7.501,10.5,43.769,0.363,77.758,44.955,16.041,4.969,23.339,0.642,13.205,13.225,0.651,32.828,0.825,7.914,10.625,9.5,7.07,0.346,8.0
902,jeevansd,Unknown,-,4,4,1,1,1.0,102.156,118.467,95.043,0.409,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,306.468,306.468,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,4.0,4.0,0.0,0.0,0.0
903,masayag,Human,0.766,100,73,9,2,0.333,1.118,0.006,3.943,0.924,12.167,10.0,0.495,9.25,4.0,5.0,2.0,0.236,3.842,3.436,2.5,1.179,0.012,4.862,0.059,3.227,0.343,5.717,0.759,2.522,1.2,0.005,4.11,0.922,0.035,8.111,4.0,8.838,0.518,7.0
904,samdark,Human,0.898,200,188,11,9,0.225,1.741,0.049,4.907,0.875,4.7,2.0,0.563,4.0,2.05,2.0,1.319,0.318,2.066,2.832,1.0,0.309,0.0,1.821,0.017,3.304,0.37,6.535,0.786,2.42,2.575,0.133,6.029,0.838,1.207,17.091,6.0,21.431,0.588,23.5
905,qqaatw,Human,0.959,100,91,13,7,0.7,17.368,1.138,36.501,0.797,9.1,1.0,0.764,1.75,2.4,1.0,2.633,0.45,4.333,7.158,2.0,19.57,0.0,36.55,24.904,57.607,39.942,58.642,0.532,74.441,22.622,3.113,42.45,0.772,21.013,7.0,4.0,7.757,0.536,9.0
906,stuartnelson3,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
907,ctaggart,Unknown,-,5,5,3,4,1.0,258.331,277.316,191.081,0.342,1.25,1.0,0.15,0.25,1.25,1.0,0.5,0.15,1.25,0.5,0.25,11.986,0.0,23.971,11.986,328.461,409.27,158.931,0.193,142.694,208.018,145.362,198.947,0.409,191.404,1.667,1.0,1.155,0.267,1.0
908,lguychard,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
909,NeilFraser,Human,0.825,40,34,6,3,0.5,62.319,0.092,196.75,0.905,5.667,3.0,0.529,4.5,1.5,1.0,0.837,0.241,3.4,3.718,4.75,106.62,0.0,333.918,0.784,110.034,16.135,170.067,0.701,230.125,118.308,0.139,279.626,0.846,20.172,5.667,5.5,4.274,0.373,4.0
910,rkurchin,Human,0.959,100,95,12,6,0.545,16.909,0.503,40.241,0.826,8.636,4.0,0.633,7.5,2.455,1.0,2.382,0.431,2.639,3.044,2.0,11.287,0.025,31.207,0.894,33.804,14.083,58.469,0.72,22.91,27.14,4.433,54.679,0.763,22.971,7.917,2.5,16.071,0.697,2.25
911,alexzurbonsen,Human,0.939,100,88,10,4,0.667,9.083,0.005,41.769,0.951,14.667,6.0,0.64,9.5,2.333,1.0,2.805,0.452,4.4,13.331,1.0,17.857,0.0,75.08,0.177,22.795,0.032,73.616,0.908,1.219,16.298,0.006,56.025,0.925,0.071,8.8,4.5,10.973,0.552,10.5
912,varungandhi-src,Human,0.944,100,82,13,3,0.333,2.911,0.041,13.666,0.929,9.111,6.0,0.48,12.0,4.111,4.0,3.296,0.414,3.037,3.546,2.0,0.227,0.011,0.63,0.133,8.834,0.453,23.319,0.817,6.799,2.901,0.03,14.439,0.943,0.17,6.308,3.0,4.939,0.407,9.0
913,ravendb-bot,Bot,0.699,42,36,3,1,1.0,54.461,0.591,103.889,0.794,36.0,36.0,0.0,0.0,3.0,3.0,0.0,0.0,36.0,0.0,0.0,1906.139,1906.139,0.0,0.0,,,0.0,0.0,,38.65,0.504,64.222,0.743,70.619,12.0,12.0,6.0,0.222,6.0
914,lmossman,Human,0.941,100,92,10,3,0.6,20.12,0.022,90.023,0.93,18.4,14.0,0.483,13.0,3.4,2.0,3.209,0.4,2.706,6.631,1.0,42.351,0.0,211.039,0.002,11.849,0.001,47.136,0.926,0.399,25.157,0.012,103.247,0.916,1.856,9.2,9.0,5.996,0.341,6.75
915,qiwzhang,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
916,mrcnski,Human,0.703,42,42,4,3,0.375,41.621,5.538,93.751,0.805,5.25,1.5,0.601,4.25,1.5,1.0,0.926,0.25,2.8,3.448,1.0,28.804,0.0,77.572,0.049,91.027,19.916,145.744,0.714,105.879,74.134,18.609,114.383,0.683,90.725,10.5,2.5,16.34,0.595,9.0
917,jan--f,Human,0.91,100,75,9,7,0.438,4.854,0.215,12.22,0.839,4.688,3.0,0.502,4.25,2.0,2.0,1.155,0.289,1.829,1.829,1.0,2.071,0.0,5.896,0.09,6.858,0.76,15.454,0.808,4.653,5.737,0.328,13.801,0.831,3.009,8.333,5.0,7.211,0.444,9.0
918,ymatsiuk,Human,0.941,52,46,10,9,0.75,37.376,15.611,53.637,0.685,3.833,2.0,0.525,2.5,1.417,1.0,0.669,0.211,1.484,0.89,1.0,13.852,0.0,40.038,0.042,41.75,16.043,57.569,0.669,55.741,41.13,15.723,56.649,0.663,48.941,4.6,2.5,6.995,0.57,3.5
919,toonn,Human,0.958,100,79,12,8,0.889,21.066,0.719,41.622,0.798,8.778,2.0,0.717,1.0,2.444,2.0,1.944,0.354,3.292,4.777,2.0,34.137,0.172,84.266,8.141,35.818,10.991,54.207,0.7,50.994,30.849,1.578,48.682,0.726,44.783,6.583,3.0,7.657,0.537,7.25
920,flodnv,Human,0.817,100,78,10,1,0.5,4.128,0.109,12.572,0.892,39.0,39.0,0.295,23.0,6.5,6.5,2.121,0.115,6.0,6.708,5.0,6.415,0.231,15.082,4.778,19.537,11.556,25.303,0.606,18.454,4.608,0.112,13.651,0.888,0.462,7.8,6.5,6.143,0.341,2.5
921,de-code,Human,0.885,100,75,8,2,0.4,5.205,0.019,16.488,0.91,15.0,11.0,0.432,15.0,3.8,5.0,2.168,0.274,6.818,4.996,8.5,19.955,0.365,48.486,13.783,16.564,3.792,22.873,0.649,18.943,5.423,0.018,16.802,0.907,0.263,9.375,7.5,8.348,0.445,12.25
922,EricWittmann,Human,0.936,100,82,10,3,0.5,2.691,0.063,8.637,0.886,13.667,1.5,0.752,2.5,2.833,1.5,3.545,0.48,6.308,7.653,5.0,11.871,0.179,22.003,14.434,5.305,1.068,8.349,0.707,5.506,3.062,0.061,9.738,0.883,1.053,8.2,7.0,5.514,0.344,4.5
923,andrewballantyne,Human,0.841,100,80,7,4,1.0,3.018,0.141,9.291,0.882,20.0,10.0,0.556,21.5,2.75,3.0,1.5,0.25,3.333,4.061,2.5,1.664,0.002,5.303,0.925,8.632,0.859,15.192,0.734,16.801,5.493,0.436,12.653,0.824,1.625,11.429,7.0,13.697,0.514,9.0
924,max36895,Unknown,-,4,4,3,1,1.0,42.344,0.115,73.223,0.666,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,127.033,127.033,0.0,0.0,,,0.0,0.0,,63.505,63.505,89.647,0.499,63.39,1.333,1.0,0.577,0.167,0.5
925,RaduW,Unknown,-,2,2,2,2,1.0,1661.51,1661.51,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.51,1661.51,0.0,0.0,0.0,1661.51,1661.51,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
926,rachelkang,Human,0.962,46,40,11,5,0.625,52.389,0.108,177.221,0.893,5.0,2.0,0.569,4.25,2.625,1.5,2.446,0.423,2.0,1.919,1.0,4.856,0.0,21.365,0.044,102.425,22.007,246.311,0.809,67.885,77.069,1.048,218.183,0.862,32.113,3.636,2.0,4.76,0.518,2.0
927,Kwoly,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
928,mmfred,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
929,addi,Human,0.25,28,24,6,1,1.0,15.608,0.729,32.084,0.798,24.0,24.0,0.0,0.0,6.0,6.0,0.0,0.0,24.0,0.0,0.0,358.986,358.986,0.0,0.0,,,0.0,0.0,,11.364,0.072,28.833,0.851,3.309,4.0,4.0,2.191,0.25,1.5
930,humitos,Human,0.918,100,86,12,3,0.375,0.64,0.054,2.314,0.879,10.75,2.0,0.64,14.75,4.5,1.5,4.598,0.486,3.185,4.279,2.0,0.396,0.0,1.245,0.064,1.681,0.151,3.92,0.805,1.037,0.762,0.03,2.776,0.904,0.105,7.167,5.0,6.379,0.407,3.5
931,crob611,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
932,tclindner,Bot,0.885,100,68,3,1,0.143,12.465,0.001,71.141,0.964,9.714,6.0,0.429,4.0,2.143,2.0,0.378,0.057,2.957,2.477,0.0,9.367,0.0,44.839,0.0,28.169,0.006,115.625,0.943,0.014,14.154,0.001,75.728,0.958,0.008,22.667,33.0,17.898,0.304,15.5
933,Jingshu923,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
934,lpil,Human,0.932,100,78,14,4,0.333,0.773,0.035,3.465,0.923,6.5,2.5,0.609,6.0,2.667,1.0,3.025,0.474,2.889,2.19,3.0,1.741,0.002,5.769,0.113,0.482,0.086,0.919,0.743,0.237,0.617,0.032,2.884,0.914,0.095,5.571,3.0,5.155,0.482,9.5
935,lmolkova,Human,0.889,100,80,10,6,0.5,0.427,0.056,1.396,0.832,6.667,2.0,0.617,6.25,2.25,1.5,2.05,0.392,2.424,2.739,1.0,0.364,0.0,1.096,0.177,0.679,0.107,2.025,0.835,0.359,0.622,0.098,1.759,0.824,0.385,8.0,6.0,5.963,0.34,5.0
936,breathingdust,Human,0.955,100,82,11,3,0.6,6.462,0.122,17.731,0.873,16.4,5.0,0.488,26.0,5.4,5.0,4.037,0.37,3.037,2.426,3.5,4.8,0.006,15.462,0.613,15.147,3.068,25.132,0.711,19.088,6.868,0.174,18.773,0.874,2.072,7.455,5.0,5.871,0.417,9.5
937,echesakov,Human,0.721,14,11,5,2,1.0,111.71,0.1,215.852,0.788,5.5,5.5,0.136,1.5,2.5,2.5,2.121,0.3,1.833,1.169,1.0,185.806,0.028,412.009,68.467,0.453,0.038,0.939,0.746,0.009,139.613,1.086,235.49,0.735,176.854,2.2,2.0,1.304,0.291,2.0
938,backwind1233,Human,0.954,100,97,12,4,0.5,5.258,0.121,23.503,0.922,12.125,5.5,0.594,12.75,2.625,2.0,1.847,0.351,2.553,4.452,1.0,2.957,0.0,11.648,0.087,10.606,0.182,35.771,0.888,1.695,7.608,0.224,32.666,0.911,1.147,8.083,2.0,14.279,0.664,5.25
939,tonybaltovski,Human,0.839,200,190,10,5,0.357,0.738,0.0,4.331,0.918,13.571,3.0,0.711,6.5,1.929,1.5,1.385,0.32,7.308,21.648,1.0,0.506,0.0,2.416,0.004,5.056,0.038,10.874,0.83,1.171,3.891,0.026,9.532,0.857,0.327,19.0,4.0,48.212,0.784,4.75
940,ialidzhikov,Human,0.929,100,85,9,5,0.278,5.241,0.15,34.688,0.942,4.722,1.0,0.675,1.75,1.778,1.0,1.353,0.326,1.735,1.366,1.0,1.365,0.0,4.625,0.032,7.777,0.115,45.754,0.953,0.416,7.37,0.155,41.673,0.937,0.967,9.444,10.0,7.535,0.413,10.0
941,hubertmis,Human,0.895,200,163,10,4,0.4,4.934,0.158,11.496,0.836,16.3,8.5,0.488,26.25,2.4,2.5,0.966,0.208,2.587,3.29,1.0,2.585,0.0,8.887,0.48,10.265,3.694,15.273,0.686,14.684,7.41,0.95,13.632,0.755,8.382,16.3,7.0,23.452,0.61,15.75
942,seankhliao,Human,0.763,200,138,7,3,0.75,4.843,2.191,6.209,0.636,34.5,9.5,0.667,42.0,2.0,1.0,2.0,0.375,6.571,15.154,2.0,26.412,0.0,72.964,12.978,5.442,3.044,5.899,0.563,8.475,6.197,3.376,7.067,0.578,9.245,19.714,3.0,28.17,0.652,27.5
